student_id,Frame,Emotions,Main Emotion,Face Position
student_3,310,"{'angry': 0.1337217167019844, 'disgust': 1.3241106877615039e-06, 'fear': 0.015306872955989093, 'happy': 0.24574932176619768, 'sad': 0.9257047437131405, 'surprise': 0.00027395424240239663, 'neutral': 98.67924451828003}",neutral,"{'x': 766, 'y': 478, 'w': 27, 'h': 36, 'left_eye': (775, 492), 'right_eye': (788, 493)}"
student_4,310,"{'angry': 36.87516152858734, 'disgust': 0.0026185060050920583, 'fear': 15.5906081199646, 'happy': 0.0016615182175883092, 'sad': 27.939268946647644, 'surprise': 0.027364809648133814, 'neutral': 19.56331729888916}",angry,"{'x': 610, 'y': 488, 'w': 24, 'h': 30, 'left_eye': (619, 500), 'right_eye': (630, 500)}"
student_0,320,"{'angry': 0.36979987969099043, 'disgust': 4.1496979692139685e-07, 'fear': 39.802436805061916, 'happy': 0.5616052280044828, 'sad': 31.932074657925924, 'surprise': 0.0034537054058856255, 'neutral': 27.330631295517836}",fear,"{'x': 543, 'y': 600, 'w': 55, 'h': 67, 'left_eye': (566, 631), 'right_eye': (588, 623)}"
student_1,320,"{'angry': 0.5787789235281303, 'disgust': 0.0002583112899889681, 'fear': 0.016778992266725287, 'happy': 95.6793484496682, 'sad': 0.015264456488122432, 'surprise': 0.131894644295105, 'neutral': 3.5776781188057734}",happy,"{'x': 1459, 'y': 586, 'w': 51, 'h': 66, 'left_eye': (1485, 613), 'right_eye': (1507, 611)}"
student_2,320,"{'angry': 18.072974681854248, 'disgust': 13.058772683143616, 'fear': 17.09280163049698, 'happy': 28.299042582511902, 'sad': 8.797994256019592, 'surprise': 0.03634571621660143, 'neutral': 14.642070233821869}",happy,"{'x': 1278, 'y': 599, 'w': 43, 'h': 58, 'left_eye': (1299, 625), 'right_eye': (1317, 626)}"
student_3,320,"{'angry': 0.23373928852379322, 'disgust': 7.126136836177466e-06, 'fear': 0.009417968976777047, 'happy': 4.5597318559885025, 'sad': 1.6980992630124092, 'surprise': 0.0001598843482497614, 'neutral': 93.49884390830994}",neutral,"{'x': 766, 'y': 479, 'w': 26, 'h': 36, 'left_eye': (775, 492), 'right_eye': (788, 493)}"
student_4,320,"{'angry': 9.741086512804031, 'disgust': 0.004870676275459118, 'fear': 2.7340754866600037, 'happy': 0.001938772402354516, 'sad': 83.47496390342712, 'surprise': 0.0032627282052999362, 'neutral': 4.039805755019188}",sad,"{'x': 610, 'y': 489, 'w': 24, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,330,"{'angry': 0.02034827775787562, 'disgust': 4.840332024080851e-08, 'fear': 51.84480547904968, 'happy': 1.5767591074109077, 'sad': 12.030330300331116, 'surprise': 0.0018862732758861966, 'neutral': 34.525877237319946}",fear,"{'x': 543, 'y': 601, 'w': 54, 'h': 65, 'left_eye': (564, 633), 'right_eye': (586, 624)}"
student_1,330,"{'angry': 90.35420956338702, 'disgust': 7.021163091975672e-06, 'fear': 0.027454972040949585, 'happy': 0.04280191461026905, 'sad': 8.748585507189363, 'surprise': 5.508672246961709e-06, 'neutral': 0.8269367301128345}",angry,"{'x': 1466, 'y': 591, 'w': 50, 'h': 64, 'left_eye': (1490, 615), 'right_eye': (1511, 615)}"
student_2,330,"{'angry': 0.2844827758341031, 'disgust': 9.070084191308627e-05, 'fear': 35.1404103887815, 'happy': 0.005121412511389891, 'sad': 62.48432323056279, 'surprise': 0.02708115109669139, 'neutral': 2.0584946453859767}",sad,"{'x': 1272, 'y': 595, 'w': 45, 'h': 60, 'left_eye': (1296, 620), 'right_eye': (1314, 621)}"
student_3,330,"{'angry': 1.2696852907538414, 'disgust': 0.0003244076197006507, 'fear': 0.054440629901364446, 'happy': 0.3091504331678152, 'sad': 9.742896258831024, 'surprise': 0.00013803399951939355, 'neutral': 88.62336277961731}",neutral,"{'x': 766, 'y': 479, 'w': 26, 'h': 36, 'left_eye': (775, 492), 'right_eye': (788, 493)}"
student_4,330,"{'angry': 4.447951540350914, 'disgust': 0.003910335362888873, 'fear': 1.4487987384200096, 'happy': 0.05973930237814784, 'sad': 75.06781220436096, 'surprise': 0.00872697273734957, 'neutral': 18.963061273097992}",sad,"{'x': 610, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (619, 501), 'right_eye': (630, 500)}"
student_1,340,"{'angry': 0.20988264586776495, 'disgust': 3.8908871147214086e-05, 'fear': 0.04505696415435523, 'happy': 49.871352314949036, 'sad': 0.04765735357068479, 'surprise': 0.13986064586788416, 'neutral': 49.68614876270294}",happy,"{'x': 1469, 'y': 589, 'w': 54, 'h': 63, 'left_eye': (1496, 614), 'right_eye': (1517, 613)}"
student_0,340,"{'angry': 5.863498151302338, 'disgust': 2.180763347681136e-07, 'fear': 10.262124240398407, 'happy': 0.9002692997455597, 'sad': 24.18573647737503, 'surprise': 0.03328048624098301, 'neutral': 58.755093812942505}",neutral,"{'x': 540, 'y': 603, 'w': 52, 'h': 65, 'left_eye': (562, 633), 'right_eye': (584, 625)}"
student_2,340,"{'angry': 1.1310625821352005, 'disgust': 0.009215617319568992, 'fear': 39.59503769874573, 'happy': 0.012204331142129377, 'sad': 37.45355010032654, 'surprise': 0.4907864145934582, 'neutral': 21.30815088748932}",fear,"{'x': 1266, 'y': 589, 'w': 48, 'h': 66, 'left_eye': (1292, 618), 'right_eye': (1312, 618)}"
student_3,340,"{'angry': 0.058010788599672236, 'disgust': 2.1853696544906096e-08, 'fear': 0.0056458378549047025, 'happy': 1.0184896785610722, 'sad': 0.049155778853194644, 'surprise': 0.00014472403516686824, 'neutral': 98.86855476311176}",neutral,"{'x': 764, 'y': 478, 'w': 27, 'h': 37, 'left_eye': (773, 493), 'right_eye': (787, 493)}"
student_4,340,"{'angry': 5.869651190617751, 'disgust': 0.0016115270278651544, 'fear': 2.054106752819225, 'happy': 0.10296613358876905, 'sad': 80.8260250583902, 'surprise': 0.018006941154547252, 'neutral': 11.127634264685765}",sad,"{'x': 609, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (619, 501), 'right_eye': (630, 500)}"
student_0,350,"{'angry': 64.91962671279907, 'disgust': 2.520764397218045e-06, 'fear': 8.311352133750916, 'happy': 3.81258986890316, 'sad': 6.504474580287933, 'surprise': 0.005715138831874356, 'neutral': 16.44623875617981}",angry,"{'x': 540, 'y': 603, 'w': 55, 'h': 67, 'left_eye': (562, 634), 'right_eye': (585, 625)}"
student_1,350,"{'angry': 0.22002869665793756, 'disgust': 7.753862867645836e-05, 'fear': 0.009586173681090694, 'happy': 87.43157311866123, 'sad': 0.022570120817504574, 'surprise': 0.16371429476674168, 'neutral': 12.15244678571503}",happy,"{'x': 1476, 'y': 589, 'w': 49, 'h': 62, 'left_eye': (1499, 615), 'right_eye': (1519, 613)}"
student_2,350,"{'angry': 0.35179953093672167, 'disgust': 0.0002316984867949796, 'fear': 2.2955494875370843, 'happy': 81.60039563183733, 'sad': 0.14843283593599033, 'surprise': 10.962614233805446, 'neutral': 4.640982108233226}",happy,"{'x': 1268, 'y': 590, 'w': 46, 'h': 62, 'left_eye': (1294, 613), 'right_eye': (1312, 618)}"
student_3,350,"{'angry': 8.16183090209961, 'disgust': 0.002033230703091249, 'fear': 0.809040293097496, 'happy': 1.0676642879843712, 'sad': 4.685003682971001, 'surprise': 0.07853281567804515, 'neutral': 85.19589900970459}",neutral,"{'x': 764, 'y': 479, 'w': 26, 'h': 36, 'left_eye': (772, 493), 'right_eye': (786, 494)}"
student_4,350,"{'angry': 3.64455028111342, 'disgust': 2.7530279118660697e-07, 'fear': 15.72019049169904, 'happy': 0.012546745751503349, 'sad': 31.50818127491251, 'surprise': 0.04594120802867657, 'neutral': 49.068587907384384}",neutral,"{'x': 609, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,360,"{'angry': 13.903236389160156, 'disgust': 7.298469029137777e-06, 'fear': 61.838650703430176, 'happy': 17.407922446727753, 'sad': 5.215536803007126, 'surprise': 0.005410802987171337, 'neutral': 1.6292305663228035}",fear,"{'x': 540, 'y': 604, 'w': 54, 'h': 65, 'left_eye': (561, 635), 'right_eye': (584, 626)}"
student_1,360,"{'angry': 0.38491056766361, 'disgust': 3.957269711918343e-06, 'fear': 0.004915731551591307, 'happy': 90.6140685081482, 'sad': 0.009230085561284795, 'surprise': 0.521793682128191, 'neutral': 8.465077728033066}",happy,"{'x': 1470, 'y': 588, 'w': 50, 'h': 64, 'left_eye': (1495, 614), 'right_eye': (1518, 614)}"
student_2,360,"{'angry': 17.94566959142685, 'disgust': 0.5695593543350697, 'fear': 26.128417253494263, 'happy': 0.5542011931538582, 'sad': 14.444571733474731, 'surprise': 0.9314974769949913, 'neutral': 39.426085352897644}",neutral,"{'x': 1273, 'y': 593, 'w': 46, 'h': 61, 'left_eye': (1297, 618), 'right_eye': (1316, 619)}"
student_3,360,"{'angry': 6.034650281071663, 'disgust': 0.04942876403219998, 'fear': 3.4324470907449722, 'happy': 0.40552597492933273, 'sad': 35.05402207374573, 'surprise': 0.06325303693301976, 'neutral': 54.96067404747009}",neutral,"{'x': 764, 'y': 480, 'w': 26, 'h': 35, 'left_eye': (773, 493), 'right_eye': (785, 494)}"
student_4,360,"{'angry': 3.64455028111342, 'disgust': 2.7530279118660697e-07, 'fear': 15.72019049169904, 'happy': 0.012546745751503349, 'sad': 31.50818127491251, 'surprise': 0.04594120802867657, 'neutral': 49.068587907384384}",neutral,"{'x': 609, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,370,"{'angry': 27.5234192609787, 'disgust': 1.8724923833701723e-06, 'fear': 8.55758935213089, 'happy': 7.162747532129288, 'sad': 11.040592938661575, 'surprise': 0.027532456442713737, 'neutral': 45.68811655044556}",neutral,"{'x': 540, 'y': 603, 'w': 55, 'h': 66, 'left_eye': (561, 635), 'right_eye': (584, 625)}"
student_1,370,"{'angry': 0.030626088846474886, 'disgust': 1.3051908165362391e-08, 'fear': 8.549188379447514e-06, 'happy': 97.60981798171997, 'sad': 0.0009617961040930822, 'surprise': 0.012382144632283598, 'neutral': 2.346203103661537}",happy,"{'x': 1470, 'y': 590, 'w': 51, 'h': 64, 'left_eye': (1494, 614), 'right_eye': (1515, 614)}"
student_2,370,"{'angry': 0.5230600945651531, 'disgust': 8.135277766996296e-05, 'fear': 1.6665367409586906, 'happy': 12.816892564296722, 'sad': 0.8768287487328053, 'surprise': 0.24916739203035831, 'neutral': 83.86743068695068}",neutral,"{'x': 1273, 'y': 588, 'w': 45, 'h': 60, 'left_eye': (1295, 614), 'right_eye': (1314, 616)}"
student_3,370,"{'angry': 9.33370496831566, 'disgust': 0.00622405678577687, 'fear': 1.2484213150096723, 'happy': 0.28621174238394154, 'sad': 18.12919039304199, 'surprise': 0.027042026497134657, 'neutral': 70.96920436437156}",neutral,"{'x': 764, 'y': 479, 'w': 26, 'h': 36, 'left_eye': (772, 493), 'right_eye': (785, 494)}"
student_4,370,"{'angry': 31.298664212226868, 'disgust': 0.0018983348127221689, 'fear': 4.228628054261208, 'happy': 0.009021812002174556, 'sad': 41.35429561138153, 'surprise': 0.013578831567429006, 'neutral': 23.093916475772858}",sad,"{'x': 610, 'y': 489, 'w': 23, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,380,"{'angry': 44.040036911960016, 'disgust': 4.480388077123802e-05, 'fear': 0.6637244625420019, 'happy': 0.05015481131168469, 'sad': 13.79360690193094, 'surprise': 0.0022145014643145844, 'neutral': 41.45021242496819}",angry,"{'x': 542, 'y': 603, 'w': 54, 'h': 69, 'left_eye': (566, 636), 'right_eye': (588, 626)}"
student_1,380,"{'angry': 0.0680246390402317, 'disgust': 1.0935461425276571e-06, 'fear': 0.0020559944459819235, 'happy': 94.14794445037842, 'sad': 0.013007428788114339, 'surprise': 0.047321346937678754, 'neutral': 5.721645429730415}",happy,"{'x': 1467, 'y': 588, 'w': 53, 'h': 66, 'left_eye': (1492, 615), 'right_eye': (1514, 614)}"
student_2,380,"{'angry': 8.377308152753601, 'disgust': 3.436561178403711e-05, 'fear': 0.16881305333602747, 'happy': 6.140710406941796, 'sad': 0.31939134508468775, 'surprise': 0.011397070144920134, 'neutral': 84.98234659328142}",neutral,"{'x': 1274, 'y': 586, 'w': 46, 'h': 62, 'left_eye': (1295, 612), 'right_eye': (1313, 613)}"
student_3,380,"{'angry': 4.228642955422401, 'disgust': 0.001517730561317876, 'fear': 0.17673932015895844, 'happy': 5.593053251504898, 'sad': 3.6635007709264755, 'surprise': 0.04985208506695926, 'neutral': 86.28669381141663}",neutral,"{'x': 764, 'y': 479, 'w': 26, 'h': 35, 'left_eye': (773, 493), 'right_eye': (786, 494)}"
student_4,380,"{'angry': 39.37184512615204, 'disgust': 0.003584238584153354, 'fear': 5.318128690123558, 'happy': 0.013931200373917818, 'sad': 31.18300437927246, 'surprise': 0.020276794384699315, 'neutral': 24.089226126670837}",angry,"{'x': 610, 'y': 489, 'w': 23, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,390,"{'angry': 48.707181215286255, 'disgust': 2.3497386791859753e-05, 'fear': 0.8133729919791222, 'happy': 0.0796718755736947, 'sad': 5.257287621498108, 'surprise': 0.012412147771101445, 'neutral': 45.13004720211029}",angry,"{'x': 542, 'y': 602, 'w': 54, 'h': 69, 'left_eye': (565, 635), 'right_eye': (587, 625)}"
student_1,390,"{'angry': 0.025315019646809676, 'disgust': 2.9749244842170365e-07, 'fear': 5.107912975065287e-05, 'happy': 87.5250153258452, 'sad': 0.01501695749916628, 'surprise': 0.18606248722225352, 'neutral': 12.248542144807704}",happy,"{'x': 1471, 'y': 593, 'w': 49, 'h': 61, 'left_eye': (1493, 616), 'right_eye': (1514, 617)}"
student_2,390,"{'angry': 2.393518202006817, 'disgust': 0.15616844175383449, 'fear': 28.74920666217804, 'happy': 27.18735635280609, 'sad': 18.32076460123062, 'surprise': 1.1753598228096962, 'neutral': 22.017626464366913}",fear,"{'x': 1270, 'y': 587, 'w': 46, 'h': 60, 'left_eye': (1295, 610), 'right_eye': (1314, 611)}"
student_3,390,"{'angry': 0.51233771668819, 'disgust': 4.780136272072051e-08, 'fear': 0.022976486241919697, 'happy': 1.4420483404936384, 'sad': 0.26693622659161964, 'surprise': 0.00043082263212565155, 'neutral': 97.75526550349409}",neutral,"{'x': 764, 'y': 478, 'w': 27, 'h': 37, 'left_eye': (774, 492), 'right_eye': (787, 493)}"
student_4,390,"{'angry': 47.371342621525685, 'disgust': 0.0006857820562285386, 'fear': 2.821398322069545, 'happy': 0.013449650652033875, 'sad': 46.759244606449876, 'surprise': 0.0038763706961998014, 'neutral': 3.0300084444885518}",angry,"{'x': 611, 'y': 490, 'w': 23, 'h': 30, 'left_eye': (619, 501), 'right_eye': (630, 501)}"
student_0,400,"{'angry': 39.81728675159374, 'disgust': 3.9484744096938013e-07, 'fear': 25.810450218862268, 'happy': 0.12871146530372318, 'sad': 3.0833395247650714, 'surprise': 0.22227568230471823, 'neutral': 30.93793619418905}",angry,"{'x': 542, 'y': 603, 'w': 53, 'h': 69, 'left_eye': (565, 635), 'right_eye': (587, 625)}"
student_1,400,"{'angry': 0.0010551526429480873, 'disgust': 1.1355846140813017e-11, 'fear': 1.458839022916436e-05, 'happy': 0.5642514675855637, 'sad': 0.00377694632334169, 'surprise': 0.0002484705191818648, 'neutral': 99.43065047264099}",neutral,"{'x': 1468, 'y': 591, 'w': 52, 'h': 61, 'left_eye': (1490, 615), 'right_eye': (1514, 617)}"
student_2,400,"{'angry': 4.024936258792877, 'disgust': 0.000361779370905424, 'fear': 1.6945339739322662, 'happy': 32.00853168964386, 'sad': 0.17511817859485745, 'surprise': 1.3937712647020817, 'neutral': 60.7027530670166}",neutral,"{'x': 1268, 'y': 584, 'w': 48, 'h': 63, 'left_eye': (1293, 610), 'right_eye': (1314, 612)}"
student_3,400,"{'angry': 0.06285443087108433, 'disgust': 2.161430756597582e-09, 'fear': 0.0003671407966976403, 'happy': 0.34266046714037657, 'sad': 0.016912532737478614, 'surprise': 1.49789499914732e-05, 'neutral': 99.57719445228577}",neutral,"{'x': 764, 'y': 479, 'w': 27, 'h': 38, 'left_eye': (773, 493), 'right_eye': (787, 493)}"
student_4,400,"{'angry': 3.358093104248828, 'disgust': 4.1011223530255436e-07, 'fear': 13.82516853959373, 'happy': 0.002306408670076779, 'sad': 47.76215539945098, 'surprise': 0.03273679662510286, 'neutral': 35.01954287407058}",sad,"{'x': 610, 'y': 488, 'w': 23, 'h': 31, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,410,"{'angry': 25.451508164405823, 'disgust': 3.398050125724694e-05, 'fear': 7.401822507381439, 'happy': 0.7785900961607695, 'sad': 27.316486835479736, 'surprise': 0.05821484955959022, 'neutral': 38.993340730667114}",neutral,"{'x': 540, 'y': 603, 'w': 54, 'h': 67, 'left_eye': (562, 635), 'right_eye': (585, 626)}"
student_1,410,"{'angry': 0.010722209844971076, 'disgust': 1.6329764146796877e-10, 'fear': 1.6092181809312933e-06, 'happy': 90.52363634109497, 'sad': 0.0004314968464314006, 'surprise': 0.0026030804292531684, 'neutral': 9.462609142065048}",happy,"{'x': 1467, 'y': 592, 'w': 52, 'h': 61, 'left_eye': (1490, 616), 'right_eye': (1512, 618)}"
student_2,410,"{'angry': 8.043766766786575, 'disgust': 5.5675803878330044e-05, 'fear': 0.13902775244787335, 'happy': 40.00653326511383, 'sad': 0.06067217327654362, 'surprise': 0.2354986034333706, 'neutral': 51.51445269584656}",neutral,"{'x': 1267, 'y': 585, 'w': 49, 'h': 64, 'left_eye': (1292, 612), 'right_eye': (1313, 614)}"
student_3,410,"{'angry': 0.7101699667525272, 'disgust': 1.5079562942308245e-07, 'fear': 0.018049418197630684, 'happy': 0.5660368001333952, 'sad': 0.02566413757624552, 'surprise': 0.001364691788181918, 'neutral': 98.67871395818675}",neutral,"{'x': 763, 'y': 478, 'w': 28, 'h': 38, 'left_eye': (773, 493), 'right_eye': (787, 493)}"
student_4,410,"{'angry': 0.21610050462186337, 'disgust': 1.1354422176784729e-10, 'fear': 10.68648174405098, 'happy': 0.00036416686270968057, 'sad': 54.20312285423279, 'surprise': 0.014314187865238637, 'neutral': 34.87961292266846}",sad,"{'x': 609, 'y': 488, 'w': 23, 'h': 31, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_1,420,"{'angry': 0.016087510448414832, 'disgust': 2.2667784316254824e-09, 'fear': 1.0939077554894538e-05, 'happy': 96.39991521835327, 'sad': 0.0005054708708485123, 'surprise': 0.019991619046777487, 'neutral': 3.563488647341728}",happy,"{'x': 1463, 'y': 593, 'w': 53, 'h': 62, 'left_eye': (1486, 616), 'right_eye': (1510, 619)}"
student_0,420,"{'angry': 11.364176869392395, 'disgust': 1.3285029742959864e-07, 'fear': 18.059150874614716, 'happy': 0.153402891010046, 'sad': 14.715436100959778, 'surprise': 0.0021054409444332123, 'neutral': 55.705732107162476}",neutral,"{'x': 543, 'y': 606, 'w': 51, 'h': 63, 'left_eye': (563, 635), 'right_eye': (586, 626)}"
student_2,420,"{'angry': 0.9703846648335457, 'disgust': 0.0003657979732452077, 'fear': 0.28206079732626677, 'happy': 12.426909804344177, 'sad': 0.8128492161631584, 'surprise': 0.14174699317663908, 'neutral': 85.36568284034729}",neutral,"{'x': 1265, 'y': 587, 'w': 49, 'h': 64, 'left_eye': (1288, 614), 'right_eye': (1309, 617)}"
student_3,420,"{'angry': 0.813621748238802, 'disgust': 2.1951187534341443e-05, 'fear': 0.03530378162395209, 'happy': 1.502521988004446, 'sad': 1.1602864600718021, 'surprise': 0.0005820886599394726, 'neutral': 96.48765921592712}",neutral,"{'x': 765, 'y': 480, 'w': 26, 'h': 35, 'left_eye': (774, 493), 'right_eye': (787, 494)}"
student_4,420,"{'angry': 0.25295019149780273, 'disgust': 1.1874390359878362e-09, 'fear': 3.808022662997246, 'happy': 0.0002136162720489665, 'sad': 59.22024846076965, 'surprise': 0.004531333615886979, 'neutral': 36.714038252830505}",sad,"{'x': 610, 'y': 489, 'w': 23, 'h': 29, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_0,430,"{'angry': 39.575350284576416, 'disgust': 1.073027178222219e-05, 'fear': 1.1620274744927883, 'happy': 0.04510443832259625, 'sad': 18.33736002445221, 'surprise': 0.001933063322212547, 'neutral': 40.87821543216705}",neutral,"{'x': 540, 'y': 604, 'w': 54, 'h': 67, 'left_eye': (562, 635), 'right_eye': (585, 626)}"
student_2,430,"{'angry': 4.166993498802185, 'disgust': 0.026840355712920427, 'fear': 1.033648755401373, 'happy': 74.32394623756409, 'sad': 0.19895087461918592, 'surprise': 6.488369405269623, 'neutral': 13.761256635189056}",happy,"{'x': 1264, 'y': 589, 'w': 49, 'h': 63, 'left_eye': (1286, 614), 'right_eye': (1308, 617)}"
student_1,430,"{'angry': 0.005780411811429076, 'disgust': 4.816160559012635e-12, 'fear': 7.980733407464413e-07, 'happy': 26.6667902469635, 'sad': 0.0007462747362296795, 'surprise': 0.0003452828423178289, 'neutral': 73.3263373374939}",neutral,"{'x': 1464, 'y': 594, 'w': 51, 'h': 61, 'left_eye': (1486, 617), 'right_eye': (1509, 620)}"
student_3,430,"{'angry': 4.721780866384506, 'disgust': 0.0032821681088535115, 'fear': 1.4127264730632305, 'happy': 0.7852073758840561, 'sad': 7.6851487159729, 'surprise': 0.06307630683295429, 'neutral': 85.32877564430237}",neutral,"{'x': 765, 'y': 480, 'w': 26, 'h': 34, 'left_eye': (774, 493), 'right_eye': (786, 494)}"
student_4,430,"{'angry': 0.10806594385538175, 'disgust': 7.53621630311528e-11, 'fear': 4.389727709921871, 'happy': 0.00019483236379795236, 'sad': 67.22069773427275, 'surprise': 0.0032562176540532526, 'neutral': 28.278058376543715}",sad,"{'x': 610, 'y': 488, 'w': 23, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_1,440,"{'angry': 0.00047728995014040265, 'disgust': 1.3389907672217705e-11, 'fear': 1.6939447622377202e-07, 'happy': 99.68305230140686, 'sad': 2.8772217319783522e-05, 'surprise': 0.00020624254375434248, 'neutral': 0.3162369364872575}",happy,"{'x': 1460, 'y': 592, 'w': 56, 'h': 66, 'left_eye': (1485, 617), 'right_eye': (1509, 621)}"
student_0,440,"{'angry': 0.9226167406002592, 'disgust': 7.197339088262478e-10, 'fear': 69.91830826779506, 'happy': 0.07949206263294069, 'sad': 2.9967103306400382, 'surprise': 0.25326643845242997, 'neutral': 25.829601188945627}",fear,"{'x': 540, 'y': 603, 'w': 55, 'h': 67, 'left_eye': (561, 635), 'right_eye': (584, 625)}"
student_2,440,"{'angry': 8.145759028701898, 'disgust': 0.003090991954065887, 'fear': 0.3331821014664052, 'happy': 56.7309431158372, 'sad': 0.28056785379286364, 'surprise': 0.2978840953398829, 'neutral': 34.20857081311097}",happy,"{'x': 1261, 'y': 590, 'w': 50, 'h': 64, 'left_eye': (1283, 614), 'right_eye': (1305, 618)}"
student_3,440,"{'angry': 2.2925633937120438, 'disgust': 5.42519735802216e-06, 'fear': 0.35687554627656937, 'happy': 0.622188625857234, 'sad': 2.2910503670573235, 'surprise': 0.003310790634714067, 'neutral': 94.43401098251343}",neutral,"{'x': 764, 'y': 479, 'w': 27, 'h': 35, 'left_eye': (773, 493), 'right_eye': (786, 494)}"
student_4,440,"{'angry': 0.10806594385538175, 'disgust': 7.53621630311528e-11, 'fear': 4.389727709921871, 'happy': 0.00019483236379795236, 'sad': 67.22069773427275, 'surprise': 0.0032562176540532526, 'neutral': 28.278058376543715}",sad,"{'x': 610, 'y': 488, 'w': 23, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 500)}"
student_2,450,"{'angry': 3.019637999577761, 'disgust': 2.1197705595181408e-05, 'fear': 0.07383392942068823, 'happy': 5.948539114172564, 'sad': 0.36977464581732206, 'surprise': 0.01969542119557605, 'neutral': 90.56849592107584}",neutral,"{'x': 1257, 'y': 589, 'w': 54, 'h': 70, 'left_eye': (1280, 615), 'right_eye': (1303, 619)}"
student_0,450,"{'angry': 0.6839005742222071, 'disgust': 1.5211062631692585e-06, 'fear': 78.56599688529968, 'happy': 6.1850666999816895, 'sad': 9.14907306432724, 'surprise': 0.054317753529176116, 'neutral': 5.361640453338623}",fear,"{'x': 540, 'y': 603, 'w': 54, 'h': 67, 'left_eye': (562, 634), 'right_eye': (584, 626)}"
student_1,450,"{'angry': 0.00140132488013478, 'disgust': 5.946065580013371e-12, 'fear': 2.9275117441329712e-06, 'happy': 45.552536845207214, 'sad': 0.002321089596080128, 'surprise': 5.94374824913757e-06, 'neutral': 54.44372892379761}",neutral,"{'x': 1460, 'y': 594, 'w': 55, 'h': 63, 'left_eye': (1481, 618), 'right_eye': (1506, 624)}"
student_3,450,"{'angry': 0.26437900960445404, 'disgust': 1.2199946297641873e-05, 'fear': 0.07800523890182376, 'happy': 11.579541116952896, 'sad': 0.41292463429272175, 'surprise': 0.038275038241408765, 'neutral': 87.62686252593994}",neutral,"{'x': 763, 'y': 480, 'w': 27, 'h': 36, 'left_eye': (772, 493), 'right_eye': (785, 494)}"
student_4,450,"{'angry': 10.33770740032196, 'disgust': 0.00033352939681208227, 'fear': 24.959100782871246, 'happy': 0.003817136530415155, 'sad': 48.4587162733078, 'surprise': 0.022907188395038247, 'neutral': 16.217418015003204}",sad,"{'x': 611, 'y': 490, 'w': 22, 'h': 29, 'left_eye': (619, 501), 'right_eye': (630, 501)}"
student_1,460,"{'angry': 0.15679121715947986, 'disgust': 1.5631343441846468e-08, 'fear': 0.00010298369943484431, 'happy': 10.859769582748413, 'sad': 0.018151311087422073, 'surprise': 0.0001962010856004781, 'neutral': 88.96498680114746}",neutral,"{'x': 1456, 'y': 590, 'w': 60, 'h': 67, 'left_eye': (1480, 617), 'right_eye': (1506, 622)}"
student_0,460,"{'angry': 4.354977980256081, 'disgust': 2.2978015579155908e-05, 'fear': 49.890923500061035, 'happy': 26.780930161476135, 'sad': 8.379325270652771, 'surprise': 0.4506714642047882, 'neutral': 10.14314815402031}",fear,"{'x': 539, 'y': 603, 'w': 55, 'h': 68, 'left_eye': (561, 634), 'right_eye': (584, 625)}"
student_2,460,"{'angry': 44.343045353889465, 'disgust': 4.693143580425385e-05, 'fear': 3.084816224873066, 'happy': 0.15476200496777892, 'sad': 2.0065583288669586, 'surprise': 0.00634386160527356, 'neutral': 50.40442943572998}",neutral,"{'x': 1256, 'y': 592, 'w': 51, 'h': 68, 'left_eye': (1277, 617), 'right_eye': (1299, 621)}"
student_3,460,"{'angry': 2.89497971534729, 'disgust': 0.0003755208808797761, 'fear': 0.8793499320745468, 'happy': 4.700800031423569, 'sad': 2.2456908598542213, 'surprise': 0.017281004693359137, 'neutral': 89.2615258693695}",neutral,"{'x': 763, 'y': 479, 'w': 27, 'h': 36, 'left_eye': (771, 493), 'right_eye': (785, 494)}"
student_4,460,"{'angry': 4.180080443620682, 'disgust': 1.1134901001241815e-06, 'fear': 32.124656438827515, 'happy': 0.0015299245205824263, 'sad': 16.449692845344543, 'surprise': 0.2528193173930049, 'neutral': 46.99121713638306}",neutral,"{'x': 610, 'y': 489, 'w': 23, 'h': 30, 'left_eye': (618, 501), 'right_eye': (630, 501)}"
student_1,470,"{'angry': 1.7387861175792076, 'disgust': 8.274866027383504e-06, 'fear': 0.01025432744058416, 'happy': 0.0707850357885616, 'sad': 2.2374273404565646, 'surprise': 4.7997667669596654e-05, 'neutral': 95.94268847195048}",neutral,"{'x': 1458, 'y': 590, 'w': 59, 'h': 66, 'left_eye': (1480, 617), 'right_eye': (1506, 623)}"
