student_id,Frame,Emotions,Main Emotion,Face Position
student_0,140,"{'angry': 0.03587086976040155, 'disgust': 6.844157619118052e-10, 'fear': 0.003898648719768971, 'happy': 0.00039475908124586567, 'sad': 0.6174061447381973, 'surprise': 0.00013880705864721676, 'neutral': 99.34229254722595}",neutral,"{'x': 1377, 'y': 293, 'w': 145, 'h': 174, 'left_eye': (1425, 368), 'right_eye': (1493, 364)}"
student_2,140,"{'angry': 0.0279134139418602, 'disgust': 2.1867372357320392e-07, 'fear': 0.6944389548152685, 'happy': 1.467998202997478e-05, 'sad': 98.16498160362244, 'surprise': 1.216710177054381e-07, 'neutral': 1.1126520112156868}",sad,"{'x': 487, 'y': 171, 'w': 104, 'h': 135, 'left_eye': (527, 234), 'right_eye': (571, 231)}"
student_3,140,"{'angry': 27.57781744003296, 'disgust': 3.6083772081418886e-08, 'fear': 7.258114963769913, 'happy': 57.61678218841553, 'sad': 5.749838054180145, 'surprise': 1.2722035869956017, 'neutral': 0.5252422299236059}",happy,"{'x': 1701, 'y': 387, 'w': 161, 'h': 191, 'left_eye': (1718, 462), 'right_eye': (1775, 461)}"
student_4,140,"{'angry': 18.061962310192722, 'disgust': 0.0016954544763514647, 'fear': 25.20932407434726, 'happy': 0.19720328284521596, 'sad': 45.306521374375905, 'surprise': 1.851891091578668, 'neutral': 9.371408633673706}",sad,"{'x': 1083, 'y': 108, 'w': 99, 'h': 132, 'left_eye': (1107, 165), 'right_eye': (1152, 164)}"
student_1,140,"{'angry': 0.04436059018339339, 'disgust': 2.091680952763573e-08, 'fear': 74.71354151610282, 'happy': 0.0017331925307730828, 'sad': 12.943319310543414, 'surprise': 8.471057593561288e-08, 'neutral': 12.297049873539782}",fear,"{'x': 593, 'y': 474, 'w': 158, 'h': 201, 'left_eye': (611, 559), 'right_eye': (673, 568)}"
student_5,150,"{'angry': 0.07581077837737243, 'disgust': 5.009134593616217e-07, 'fear': 1.8228700694882953, 'happy': 75.56741542427724, 'sad': 0.0020231171812829553, 'surprise': 19.967649277168427, 'neutral': 2.5642351510209025}",happy,"{'x': 213, 'y': 433, 'w': 159, 'h': 202, 'left_eye': (258, 498), 'right_eye': (332, 512)}"
student_0,150,"{'angry': 0.01937912602443248, 'disgust': 2.034368767195316e-10, 'fear': 0.015961249300744385, 'happy': 0.003358901449246332, 'sad': 0.656177569180727, 'surprise': 0.000406085564463865, 'neutral': 99.30471777915955}",neutral,"{'x': 1379, 'y': 296, 'w': 147, 'h': 171, 'left_eye': (1427, 369), 'right_eye': (1497, 365)}"
student_3,150,"{'angry': 14.457082748413086, 'disgust': 6.25023366396249e-08, 'fear': 50.68939924240112, 'happy': 30.500468611717224, 'sad': 1.098688691854477, 'surprise': 3.1134869903326035, 'neutral': 0.1408770214766264}",fear,"{'x': 1709, 'y': 385, 'w': 159, 'h': 191, 'left_eye': (1727, 460), 'right_eye': (1782, 458)}"
student_4,150,"{'angry': 4.391239100172466, 'disgust': 0.009854807872984282, 'fear': 10.948053654912332, 'happy': 0.023514674049745443, 'sad': 78.79187338303765, 'surprise': 0.007852675948591214, 'neutral': 5.82761762008772}",sad,"{'x': 1081, 'y': 111, 'w': 100, 'h': 130, 'left_eye': (1104, 169), 'right_eye': (1149, 169)}"
student_2,150,"{'angry': 2.495008334517479, 'disgust': 5.297287053451782e-07, 'fear': 9.903593361377716, 'happy': 9.403650551575993e-05, 'sad': 57.916927337646484, 'surprise': 6.356441417665337e-05, 'neutral': 29.684314131736755}",sad,"{'x': 489, 'y': 169, 'w': 104, 'h': 135, 'left_eye': (528, 233), 'right_eye': (572, 229)}"
student_1,150,"{'angry': 0.19591664895415306, 'disgust': 4.873856873643945e-07, 'fear': 61.11508011817932, 'happy': 0.0011466526302683633, 'sad': 19.511252641677856, 'surprise': 1.6483074460893476e-06, 'neutral': 19.176605343818665}",fear,"{'x': 581, 'y': 470, 'w': 158, 'h': 202, 'left_eye': (600, 555), 'right_eye': (663, 564)}"
student_5,160,"{'angry': 0.004897177132079378, 'disgust': 9.963516678368478e-08, 'fear': 0.01619071263121441, 'happy': 75.81874132156372, 'sad': 0.0025693740099086426, 'surprise': 2.218121476471424, 'neutral': 21.939486265182495}",happy,"{'x': 208, 'y': 428, 'w': 160, 'h': 201, 'left_eye': (250, 490), 'right_eye': (322, 503)}"
student_0,160,"{'angry': 0.0003479780389170628, 'disgust': 1.0895720437337415e-13, 'fear': 1.8470728946340387e-05, 'happy': 0.19943746738135815, 'sad': 0.0048215930291917175, 'surprise': 0.011421033559599891, 'neutral': 99.78395700454712}",neutral,"{'x': 1383, 'y': 297, 'w': 146, 'h': 174, 'left_eye': (1431, 369), 'right_eye': (1500, 366)}"
student_3,160,"{'angry': 11.892420798540115, 'disgust': 4.989609836414388e-08, 'fear': 6.639725714921951, 'happy': 67.83046126365662, 'sad': 12.977883219718933, 'surprise': 0.31898957677185535, 'neutral': 0.34052205737680197}",happy,"{'x': 1712, 'y': 385, 'w': 159, 'h': 190, 'left_eye': (1728, 460), 'right_eye': (1782, 460)}"
student_2,160,"{'angry': 1.5404556864771657, 'disgust': 5.270548756275897e-07, 'fear': 10.367439560141538, 'happy': 0.00031967394620565005, 'sad': 48.564219389213285, 'surprise': 0.00014081900574521055, 'neutral': 39.527424545730625}",sad,"{'x': 491, 'y': 167, 'w': 104, 'h': 135, 'left_eye': (530, 231), 'right_eye': (574, 227)}"
student_1,160,"{'angry': 0.9136958979070187, 'disgust': 2.410140176323239e-06, 'fear': 64.90642428398132, 'happy': 0.06651150179095566, 'sad': 25.252565741539, 'surprise': 6.422156695329306e-08, 'neutral': 8.860800415277481}",fear,"{'x': 573, 'y': 469, 'w': 158, 'h': 206, 'left_eye': (591, 557), 'right_eye': (651, 567)}"
student_4,160,"{'angry': 0.916631892323494, 'disgust': 0.0134368528961204, 'fear': 1.5321562066674232, 'happy': 0.0041307404899271205, 'sad': 96.95358276367188, 'surprise': 0.00067957084866066, 'neutral': 0.5793808959424496}",sad,"{'x': 1085, 'y': 119, 'w': 99, 'h': 130, 'left_eye': (1108, 180), 'right_eye': (1153, 180)}"
student_5,170,"{'angry': 4.826244691787983e-08, 'disgust': 7.367466544573529e-17, 'fear': 2.1726180484033444e-08, 'happy': 96.8067346100053, 'sad': 9.266490905147576e-08, 'surprise': 0.035000454857972554, 'neutral': 3.158266285554545}",happy,"{'x': 207, 'y': 426, 'w': 158, 'h': 200, 'left_eye': (246, 490), 'right_eye': (320, 504)}"
student_0,170,"{'angry': 0.00032915866086113965, 'disgust': 1.2390497478807208e-13, 'fear': 0.00013062184507361962, 'happy': 0.06798749673180282, 'sad': 0.009672043233877048, 'surprise': 0.0037844238249817863, 'neutral': 99.91809725761414}",neutral,"{'x': 1386, 'y': 295, 'w': 145, 'h': 178, 'left_eye': (1434, 370), 'right_eye': (1503, 366)}"
student_3,170,"{'angry': 1.882950142499813, 'disgust': 6.847550018812589e-09, 'fear': 6.596602892673188, 'happy': 88.3458249775067, 'sad': 2.666785726951702, 'surprise': 0.45304850581577455, 'neutral': 0.05478873826235463}",happy,"{'x': 1713, 'y': 386, 'w': 161, 'h': 190, 'left_eye': (1730, 459), 'right_eye': (1787, 460)}"
student_2,170,"{'angry': 0.7989046163856983, 'disgust': 1.1502578889377446e-07, 'fear': 13.723640143871307, 'happy': 5.159766374163155e-05, 'sad': 51.1365532875061, 'surprise': 3.2921309411904076e-05, 'neutral': 34.340813755989075}",sad,"{'x': 489, 'y': 167, 'w': 105, 'h': 135, 'left_eye': (529, 231), 'right_eye': (573, 227)}"
student_4,170,"{'angry': 0.07414687424898148, 'disgust': 0.00010713234814829775, 'fear': 0.5564196035265923, 'happy': 0.0002995365775859682, 'sad': 98.79167675971985, 'surprise': 9.855362037569648e-06, 'neutral': 0.5773391574621201}",sad,"{'x': 1088, 'y': 125, 'w': 101, 'h': 129, 'left_eye': (1116, 186), 'right_eye': (1162, 188)}"
student_1,170,"{'angry': 1.019708779883908, 'disgust': 3.004815775442336e-06, 'fear': 63.685993175863814, 'happy': 0.04778428695462119, 'sad': 28.228528990061818, 'surprise': 3.564589669405261e-08, 'neutral': 7.017980189203035}",fear,"{'x': 570, 'y': 469, 'w': 157, 'h': 205, 'left_eye': (588, 556), 'right_eye': (646, 565)}"
student_5,180,"{'angry': 1.694231666624546, 'disgust': 0.01277890260098502, 'fear': 15.195497870445251, 'happy': 82.97497034072876, 'sad': 0.07725739269517362, 'surprise': 0.0011496593288029544, 'neutral': 0.0441189476987347}",happy,"{'x': 216, 'y': 455, 'w': 160, 'h': 195, 'left_eye': (267, 526), 'right_eye': (342, 534)}"
student_0,180,"{'angry': 0.00130024548486674, 'disgust': 1.4141263343584477e-12, 'fear': 0.00042834917062956946, 'happy': 0.02545229205126559, 'sad': 0.018529849304518932, 'surprise': 0.002194922956102399, 'neutral': 99.95208979224088}",neutral,"{'x': 1385, 'y': 296, 'w': 146, 'h': 174, 'left_eye': (1434, 371), 'right_eye': (1503, 367)}"
student_3,180,"{'angry': 75.30814858127526, 'disgust': 1.7664606831015293e-06, 'fear': 14.069531206460667, 'happy': 7.678541253718213, 'sad': 1.4019715504033297, 'surprise': 1.4065962191877497, 'neutral': 0.13520858125141746}",angry,"{'x': 1717, 'y': 374, 'w': 163, 'h': 195, 'left_eye': (1735, 449), 'right_eye': (1797, 450)}"
student_2,180,"{'angry': 2.062767680750351, 'disgust': 4.335948392313834e-06, 'fear': 14.038962962565599, 'happy': 0.0006167816904248001, 'sad': 47.645589568948125, 'surprise': 0.00026170381911562934, 'neutral': 36.25179745267614}",sad,"{'x': 489, 'y': 165, 'w': 104, 'h': 136, 'left_eye': (528, 229), 'right_eye': (572, 226)}"
student_4,180,"{'angry': 0.12479918077588081, 'disgust': 8.715322792340885e-05, 'fear': 0.5843727849423885, 'happy': 0.0004180527866992634, 'sad': 98.57794046401978, 'surprise': 1.271207423769738e-05, 'neutral': 0.7123702205717564}",sad,"{'x': 1086, 'y': 122, 'w': 102, 'h': 128, 'left_eye': (1115, 182), 'right_eye': (1162, 185)}"
student_1,180,"{'angry': 1.9071316346526146, 'disgust': 0.00021004902919230517, 'fear': 11.377190053462982, 'happy': 0.2394169569015503, 'sad': 23.419304192066193, 'surprise': 0.0018138216546503827, 'neutral': 63.05493116378784}",neutral,"{'x': 567, 'y': 469, 'w': 157, 'h': 204, 'left_eye': (584, 555), 'right_eye': (642, 565)}"
student_5,190,"{'angry': 0.24480690776150868, 'disgust': 5.567704407420775e-08, 'fear': 0.006827939475875466, 'happy': 97.19955904481166, 'sad': 0.03069592822765876, 'surprise': 0.043110100910110825, 'neutral': 2.475001251697615}",happy,"{'x': 227, 'y': 474, 'w': 160, 'h': 186, 'left_eye': (292, 547), 'right_eye': (363, 546)}"
student_0,190,"{'angry': 0.0015498408146043083, 'disgust': 1.1112069750370825e-12, 'fear': 0.0010614065657858361, 'happy': 0.029277672877030328, 'sad': 0.016319490769975988, 'surprise': 0.002082152174887733, 'neutral': 99.94970560673408}",neutral,"{'x': 1383, 'y': 296, 'w': 147, 'h': 176, 'left_eye': (1432, 370), 'right_eye': (1502, 367)}"
student_3,190,"{'angry': 57.81240463256836, 'disgust': 1.743827056088776e-05, 'fear': 2.358660474419594, 'happy': 18.72294396162033, 'sad': 0.17497952794656157, 'surprise': 18.87199729681015, 'neutral': 2.0589902997016907}",angry,"{'x': 1717, 'y': 368, 'w': 161, 'h': 200, 'left_eye': (1735, 446), 'right_eye': (1797, 446)}"
student_2,190,"{'angry': 1.656385324895382, 'disgust': 1.4466339237628745e-06, 'fear': 9.925661236047745, 'happy': 0.0003404052222322207, 'sad': 46.51566445827484, 'surprise': 0.00017112798786911299, 'neutral': 41.90177321434021}",sad,"{'x': 487, 'y': 164, 'w': 104, 'h': 136, 'left_eye': (526, 227), 'right_eye': (571, 224)}"
student_4,190,"{'angry': 0.2040844066640381, 'disgust': 0.00014830057782003374, 'fear': 0.4874100733494802, 'happy': 0.0027297169971413795, 'sad': 98.58686319511314, 'surprise': 1.3947575304490142e-05, 'neutral': 0.7187564354393742}",sad,"{'x': 1082, 'y': 114, 'w': 101, 'h': 130, 'left_eye': (1112, 173), 'right_eye': (1158, 176)}"
student_1,190,"{'angry': 3.409763053059578, 'disgust': 0.00024414925974269863, 'fear': 39.65469300746918, 'happy': 2.803141064941883, 'sad': 18.66513043642044, 'surprise': 0.018559281306806952, 'neutral': 35.44847071170807}",fear,"{'x': 565, 'y': 482, 'w': 160, 'h': 199, 'left_eye': (583, 569), 'right_eye': (646, 581)}"
student_5,200,"{'angry': 0.14884751290082932, 'disgust': 7.122565315320628e-08, 'fear': 0.001261890611203853, 'happy': 99.53084588050842, 'sad': 0.0012887699085695203, 'surprise': 0.10907122632488608, 'neutral': 0.20868589635938406}",happy,"{'x': 237, 'y': 471, 'w': 159, 'h': 191, 'left_eye': (308, 544), 'right_eye': (374, 544)}"
student_0,200,"{'angry': 0.0633933290373534, 'disgust': 1.552884448634273e-10, 'fear': 0.010782781464513391, 'happy': 0.0015528738003922626, 'sad': 0.5586743354797363, 'surprise': 0.0002907411044361652, 'neutral': 99.36530590057373}",neutral,"{'x': 1379, 'y': 298, 'w': 148, 'h': 172, 'left_eye': (1428, 371), 'right_eye': (1499, 366)}"
student_2,200,"{'angry': 4.5888591557741165, 'disgust': 4.955650751981011e-05, 'fear': 13.552945852279663, 'happy': 0.0013575505363405682, 'sad': 47.301185131073, 'surprise': 0.000561553906663903, 'neutral': 34.555038809776306}",sad,"{'x': 485, 'y': 164, 'w': 104, 'h': 136, 'left_eye': (524, 227), 'right_eye': (568, 225)}"
student_3,200,"{'angry': 89.84848856925964, 'disgust': 0.00032007067147787893, 'fear': 4.814699292182922, 'happy': 4.414734244346619, 'sad': 0.3434486221522093, 'surprise': 0.3696141066029668, 'neutral': 0.20869090221822262}",angry,"{'x': 1709, 'y': 370, 'w': 163, 'h': 197, 'left_eye': (1728, 446), 'right_eye': (1792, 447)}"
student_4,200,"{'angry': 0.04369179307720578, 'disgust': 3.4019266839980756e-05, 'fear': 1.117930787704085, 'happy': 0.00057449412934156, 'sad': 98.55892045008189, 'surprise': 8.748325418910562e-06, 'neutral': 0.2788402938205354}",sad,"{'x': 1089, 'y': 106, 'w': 98, 'h': 128, 'left_eye': (1114, 166), 'right_eye': (1159, 170)}"
student_1,200,"{'angry': 0.17895097844302654, 'disgust': 2.2428369561566797e-05, 'fear': 96.02428078651428, 'happy': 0.4139821045100689, 'sad': 1.4279760420322418, 'surprise': 0.14197524869814515, 'neutral': 1.8128111958503723}",fear,"{'x': 553, 'y': 502, 'w': 166, 'h': 196, 'left_eye': (574, 589), 'right_eye': (643, 600)}"
student_5,210,"{'angry': 0.00015621506420264187, 'disgust': 1.3712845141362995e-11, 'fear': 2.7285106030432493e-06, 'happy': 99.761354951697, 'sad': 5.200498256031362e-06, 'surprise': 0.010897584590231229, 'neutral': 0.22757821331730924}",happy,"{'x': 246, 'y': 464, 'w': 159, 'h': 190, 'left_eye': (317, 537), 'right_eye': (384, 541)}"
student_0,210,"{'angry': 0.0006256634524138281, 'disgust': 2.0867657398296755e-13, 'fear': 8.643518132395552e-05, 'happy': 0.025540728596604084, 'sad': 0.006419692018172041, 'surprise': 0.002740218205492911, 'neutral': 99.96458887842827}",neutral,"{'x': 1377, 'y': 297, 'w': 147, 'h': 174, 'left_eye': (1425, 369), 'right_eye': (1495, 366)}"
student_2,210,"{'angry': 3.7088394861029967, 'disgust': 1.1660755530123013e-06, 'fear': 9.475739684789144, 'happy': 3.2456589910134564e-05, 'sad': 50.3176749131292, 'surprise': 4.7141941130565564e-05, 'neutral': 36.497665822227695}",sad,"{'x': 483, 'y': 164, 'w': 105, 'h': 135, 'left_eye': (521, 226), 'right_eye': (567, 222)}"
student_3,210,"{'angry': 89.70084909190547, 'disgust': 0.0016677244106249654, 'fear': 7.8445015437005114, 'happy': 1.1412603351461488, 'sad': 0.15233160741771967, 'surprise': 0.9744505167662482, 'neutral': 0.18493011717586313}",angry,"{'x': 1702, 'y': 367, 'w': 162, 'h': 200, 'left_eye': (1721, 444), 'right_eye': (1785, 445)}"
student_4,210,"{'angry': 0.23982813581824303, 'disgust': 0.0007602477580803679, 'fear': 0.9785735048353672, 'happy': 0.0015926976629998535, 'sad': 97.96903133392334, 'surprise': 4.7100414235501376e-05, 'neutral': 0.8101696148514748}",sad,"{'x': 1099, 'y': 100, 'w': 99, 'h': 129, 'left_eye': (1125, 159), 'right_eye': (1170, 163)}"
student_1,210,"{'angry': 0.17933312147356528, 'disgust': 3.79887569390688e-05, 'fear': 8.815293319856325, 'happy': 87.65161486287295, 'sad': 0.058057515352370186, 'surprise': 1.2823817917563667, 'neutral': 2.0132836491803703}",happy,"{'x': 551, 'y': 515, 'w': 166, 'h': 195, 'left_eye': (572, 604), 'right_eye': (642, 616)}"
student_5,220,"{'angry': 1.3639593740311222e-10, 'disgust': 1.937337283585011e-19, 'fear': 1.7528570311966373e-12, 'happy': 99.99977946280119, 'sad': 1.0764044513317864e-11, 'surprise': 5.482168823702446e-07, 'neutral': 0.00022132873210011875}",happy,"{'x': 252, 'y': 461, 'w': 158, 'h': 191, 'left_eye': (322, 532), 'right_eye': (387, 537)}"
student_0,220,"{'angry': 0.00025114491108979564, 'disgust': 5.696495623027775e-14, 'fear': 3.666174279715051e-05, 'happy': 0.031724933069199324, 'sad': 0.0042021430999739096, 'surprise': 0.0012806943232135382, 'neutral': 99.96250867843628}",neutral,"{'x': 1376, 'y': 288, 'w': 149, 'h': 176, 'left_eye': (1425, 362), 'right_eye': (1495, 359)}"
student_2,220,"{'angry': 1.2137456381315754, 'disgust': 8.255662916006941e-07, 'fear': 12.867018624188736, 'happy': 0.000200147225071939, 'sad': 46.745103209627054, 'surprise': 6.691642172051545e-05, 'neutral': 39.173867007954954}",sad,"{'x': 487, 'y': 161, 'w': 104, 'h': 134, 'left_eye': (526, 221), 'right_eye': (570, 220)}"
student_3,220,"{'angry': 99.58179593086243, 'disgust': 3.115642410733699e-07, 'fear': 0.03561796620488167, 'happy': 0.005861664249096066, 'sad': 0.005244349085842259, 'surprise': 0.08895371574908495, 'neutral': 0.28253099881112576}",angry,"{'x': 1697, 'y': 367, 'w': 161, 'h': 198, 'left_eye': (1716, 445), 'right_eye': (1778, 445)}"
student_4,220,"{'angry': 0.26702872401073263, 'disgust': 0.0008084111923017843, 'fear': 0.6374615073158154, 'happy': 0.0053885315594794595, 'sad': 98.16808082676897, 'surprise': 0.00010315717510913351, 'neutral': 0.9211296382402943}",sad,"{'x': 1106, 'y': 89, 'w': 98, 'h': 129, 'left_eye': (1131, 148), 'right_eye': (1176, 152)}"
student_1,220,"{'angry': 0.006688161374768242, 'disgust': 4.974989753492309e-07, 'fear': 99.46684241294861, 'happy': 0.04097149649169296, 'sad': 0.12803636491298676, 'surprise': 0.06324287969619036, 'neutral': 0.29422480147331953}",fear,"{'x': 558, 'y': 509, 'w': 164, 'h': 191, 'left_eye': (582, 597), 'right_eye': (651, 607)}"
student_5,230,"{'angry': 0.28279712423682213, 'disgust': 3.9366865323131606e-07, 'fear': 0.02416375355096534, 'happy': 96.5791404247284, 'sad': 0.029255630215629935, 'surprise': 0.06959137390367687, 'neutral': 3.0150558799505234}",happy,"{'x': 244, 'y': 467, 'w': 157, 'h': 190, 'left_eye': (312, 543), 'right_eye': (379, 544)}"
student_0,230,"{'angry': 0.03273374168202281, 'disgust': 5.769498919415417e-11, 'fear': 0.00547400486539118, 'happy': 0.0005581812729360536, 'sad': 0.181999069172889, 'surprise': 0.0002601833557491773, 'neutral': 99.7789740562439}",neutral,"{'x': 1381, 'y': 289, 'w': 146, 'h': 176, 'left_eye': (1430, 364), 'right_eye': (1499, 360)}"
student_3,230,"{'angry': 98.57825057765835, 'disgust': 2.5831218171561496e-05, 'fear': 1.0038601900505792, 'happy': 0.13027494617254184, 'sad': 0.09580589852933305, 'surprise': 0.09885987951041704, 'neutral': 0.09291747757844894}",angry,"{'x': 1698, 'y': 368, 'w': 162, 'h': 197, 'left_eye': (1717, 444), 'right_eye': (1780, 445)}"
student_2,230,"{'angry': 2.7936959639191628, 'disgust': 1.424874884747851e-06, 'fear': 12.878403067588806, 'happy': 1.618304708017604e-05, 'sad': 63.36355209350586, 'surprise': 3.10344745457769e-05, 'neutral': 20.964297652244568}",sad,"{'x': 492, 'y': 162, 'w': 104, 'h': 133, 'left_eye': (530, 222), 'right_eye': (575, 219)}"
student_1,230,"{'angry': 0.13315619435161352, 'disgust': 4.32824066365356e-05, 'fear': 90.93029499053955, 'happy': 1.029039639979601, 'sad': 1.4688055962324142, 'surprise': 0.3531851340085268, 'neutral': 6.085475906729698}",fear,"{'x': 567, 'y': 509, 'w': 160, 'h': 188, 'left_eye': (592, 594), 'right_eye': (658, 602)}"
student_4,230,"{'angry': 0.6354432726868066, 'disgust': 0.00590874517504649, 'fear': 3.6065395347428875, 'happy': 0.007703046676712134, 'sad': 94.25414869139806, 'surprise': 0.0001699132692275525, 'neutral': 1.490085953165775}",sad,"{'x': 1118, 'y': 83, 'w': 99, 'h': 133, 'left_eye': (1144, 143), 'right_eye': (1189, 146)}"
student_5,240,"{'angry': 0.7132892962545156, 'disgust': 2.401850736077904e-05, 'fear': 0.3387506818398833, 'happy': 93.02301406860352, 'sad': 0.22561755031347275, 'surprise': 0.08441528771072626, 'neutral': 5.614889413118362}",happy,"{'x': 252, 'y': 477, 'w': 157, 'h': 186, 'left_eye': (319, 549), 'right_eye': (386, 550)}"
student_3,240,"{'angry': 64.23767039326782, 'disgust': 0.00032524038249002167, 'fear': 10.028518285927976, 'happy': 8.646025968071703, 'sad': 15.592112768636612, 'surprise': 0.7664606924103865, 'neutral': 0.7288771743920833}",angry,"{'x': 1700, 'y': 374, 'w': 160, 'h': 194, 'left_eye': (1718, 448), 'right_eye': (1780, 451)}"
student_0,240,"{'angry': 0.07766001508571208, 'disgust': 3.579080825114045e-10, 'fear': 0.007507982081733644, 'happy': 0.0004903603439743165, 'sad': 0.4170286003500223, 'surprise': 0.0007266863576660398, 'neutral': 99.49658513069153}",neutral,"{'x': 1383, 'y': 288, 'w': 147, 'h': 176, 'left_eye': (1431, 365), 'right_eye': (1501, 360)}"
student_2,240,"{'angry': 0.01162946573458612, 'disgust': 5.183985463119711e-08, 'fear': 1.901485025882721, 'happy': 7.99805206952442e-05, 'sad': 95.8534300327301, 'surprise': 1.2079254929631134e-06, 'neutral': 2.2333748638629913}",sad,"{'x': 502, 'y': 164, 'w': 103, 'h': 133, 'left_eye': (543, 224), 'right_eye': (586, 222)}"
student_1,240,"{'angry': 0.04493769665714353, 'disgust': 4.684863696979846e-06, 'fear': 97.55603075027466, 'happy': 0.01430580741725862, 'sad': 0.9268427267670631, 'surprise': 0.046710879541933537, 'neutral': 1.4111713506281376}",fear,"{'x': 569, 'y': 507, 'w': 167, 'h': 192, 'left_eye': (593, 595), 'right_eye': (664, 605)}"
student_4,240,"{'angry': 0.39843376725912094, 'disgust': 0.0015299241567845456, 'fear': 1.3736240565776825, 'happy': 0.009276012860937044, 'sad': 96.42640352249146, 'surprise': 7.82565791723755e-05, 'neutral': 1.7906557768583298}",sad,"{'x': 1122, 'y': 88, 'w': 98, 'h': 131, 'left_eye': (1148, 147), 'right_eye': (1194, 151)}"
student_5,250,"{'angry': 0.049944684790875604, 'disgust': 9.707669913679506e-07, 'fear': 0.04531289429871853, 'happy': 19.30973644910672, 'sad': 0.15761998723044915, 'surprise': 0.001532845181333452, 'neutral': 80.43585303043443}",neutral,"{'x': 263, 'y': 480, 'w': 158, 'h': 184, 'left_eye': (332, 551), 'right_eye': (399, 552)}"
student_3,250,"{'angry': 58.0816924571991, 'disgust': 9.345941975880123e-06, 'fear': 1.8706023693084717, 'happy': 25.350084900856018, 'sad': 8.511563390493393, 'surprise': 0.36151756066828966, 'neutral': 5.824532732367516}",angry,"{'x': 1698, 'y': 379, 'w': 161, 'h': 192, 'left_eye': (1717, 452), 'right_eye': (1780, 454)}"
student_1,250,"{'angry': 0.09284048631453677, 'disgust': 1.1725720862010634e-05, 'fear': 87.94803763055353, 'happy': 0.005784937495042571, 'sad': 4.5644750965267304, 'surprise': 0.06263049853341299, 'neutral': 7.326213142131192}",fear,"{'x': 578, 'y': 512, 'w': 161, 'h': 192, 'left_eye': (604, 601), 'right_eye': (673, 608)}"
student_0,250,"{'angry': 0.27775519993156195, 'disgust': 3.3657594072922237e-09, 'fear': 0.017261513858102262, 'happy': 0.0001326528945355676, 'sad': 1.6131944954395294, 'surprise': 3.53617053860944e-05, 'neutral': 98.09162020683289}",neutral,"{'x': 1387, 'y': 288, 'w': 146, 'h': 179, 'left_eye': (1434, 369), 'right_eye': (1501, 363)}"
student_2,250,"{'angry': 0.0017291249605477788, 'disgust': 6.070859960571884e-11, 'fear': 34.09000039100647, 'happy': 9.627957808788778e-06, 'sad': 58.287447690963745, 'surprise': 7.097312071380202e-07, 'neutral': 7.620810717344284}",sad,"{'x': 540, 'y': 170, 'w': 98, 'h': 134, 'left_eye': (596, 230), 'right_eye': (628, 227)}"
student_4,250,"{'angry': 0.9299543686211109, 'disgust': 0.0031989155104383826, 'fear': 1.2105907313525677, 'happy': 0.018243315571453422, 'sad': 93.79514455795288, 'surprise': 0.0010354512596677523, 'neutral': 4.041829705238342}",sad,"{'x': 1125, 'y': 92, 'w': 98, 'h': 135, 'left_eye': (1150, 153), 'right_eye': (1196, 156)}"
student_5,260,"{'angry': 0.09734887280501425, 'disgust': 1.7613315606013202e-05, 'fear': 0.39869374595582485, 'happy': 6.268744170665741, 'sad': 0.4944511689245701, 'surprise': 0.0013816217688145116, 'neutral': 92.73936152458191}",neutral,"{'x': 270, 'y': 485, 'w': 155, 'h': 188, 'left_eye': (337, 562), 'right_eye': (404, 561)}"
student_3,260,"{'angry': 21.660757462888068, 'disgust': 3.6720426762808734e-07, 'fear': 14.783966269020286, 'happy': 58.165394286466324, 'sad': 2.2920350605803654, 'surprise': 1.1315350934523232, 'neutral': 1.966304842674155}",happy,"{'x': 1695, 'y': 386, 'w': 159, 'h': 191, 'left_eye': (1712, 461), 'right_eye': (1773, 462)}"
student_0,260,"{'angry': 0.032126891892403364, 'disgust': 7.051396359175621e-10, 'fear': 0.011162604641867802, 'happy': 0.0036404449929250404, 'sad': 1.43777746707201, 'surprise': 9.639647942094598e-05, 'neutral': 98.51519465446472}",neutral,"{'x': 1389, 'y': 289, 'w': 144, 'h': 183, 'left_eye': (1435, 372), 'right_eye': (1503, 368)}"
student_2,260,"{'angry': 0.0025691027698200915, 'disgust': 2.0131594814295237e-08, 'fear': 4.382257797256577, 'happy': 0.001607218933105014, 'sad': 91.43351861438266, 'surprise': 5.741573958771179e-06, 'neutral': 4.180045675042014}",sad,"{'x': 573, 'y': 177, 'w': 91, 'h': 133, 'left_eye': (633, 232), 'right_eye': (653, 234)}"
student_1,260,"{'angry': 1.3790428638458252, 'disgust': 0.001486195014877012, 'fear': 58.621060848236084, 'happy': 0.08493399363942444, 'sad': 18.347017467021942, 'surprise': 0.012083377077942714, 'neutral': 21.554379165172577}",fear,"{'x': 585, 'y': 519, 'w': 162, 'h': 195, 'left_eye': (606, 611), 'right_eye': (675, 617)}"
student_4,260,"{'angry': 0.8154303766787052, 'disgust': 0.00028626575385715114, 'fear': 1.8068047240376472, 'happy': 0.014011400344315916, 'sad': 73.66525530815125, 'surprise': 0.007145091512938961, 'neutral': 23.691070079803467}",sad,"{'x': 1124, 'y': 102, 'w': 98, 'h': 134, 'left_eye': (1151, 163), 'right_eye': (1196, 164)}"
