student_id,Frame,Emotions,Main Emotion,Region,Face Position
lcZXTRvsQHCo3tJjbOfc,13800,"{'angry': 14.408205449581146, 'disgust': 7.594690032419749e-06, 'fear': 0.060018704971298575, 'happy': 0.8713358081877232, 'sad': 2.00432650744915, 'surprise': 0.00021802482024213532, 'neutral': 82.65588879585266}",neutral,"{'x': 766, 'y': 480, 'w': 27, 'h': 37, 'left_eye': (785, 495), 'right_eye': (773, 496)}","{'pitch': -12.15739917755127, 'yaw': -24.3659610748291, 'roll': 0.8227854371070862}"
P6gF42vwzA2PjCkJPDLz,13860,"{'angry': 0.740722892805934, 'disgust': 0.00019044418877456337, 'fear': 0.06858662236481905, 'happy': 0.2110339468345046, 'sad': 13.385462760925293, 'surprise': 0.0018433405784890056, 'neutral': 85.59216260910034}",neutral,"{'x': 1463, 'y': 587, 'w': 54, 'h': 56, 'left_eye': (1508, 615), 'right_eye': (1491, 611)}","{'pitch': -15.858546257019043, 'yaw': -21.258352279663086, 'roll': 11.843292236328125}"
HRnEUsOUUy7KEXHqUAGf,13860,"{'angry': 17.97248125076294, 'disgust': 0.00043296067815390415, 'fear': 11.927765607833862, 'happy': 0.14675697311758995, 'sad': 55.22577166557312, 'surprise': 0.002806780321407132, 'neutral': 14.723986387252808}",sad,"{'x': 537, 'y': 595, 'w': 53, 'h': 64, 'left_eye': (576, 619), 'right_eye': (553, 624)}","{'pitch': -14.7117338180542, 'yaw': -10.586326599121094, 'roll': -9.406010627746582}"
lcZXTRvsQHCo3tJjbOfc,13860,"{'angry': 0.06701657548546791, 'disgust': 1.0399207051037251e-07, 'fear': 0.0026906593120656908, 'happy': 2.772579714655876, 'sad': 0.07806599023751915, 'surprise': 0.000289385684482113, 'neutral': 97.0793604850769}",neutral,"{'x': 767, 'y': 481, 'w': 27, 'h': 36, 'left_eye': (787, 496), 'right_eye': (775, 496)}","{'pitch': -11.6207914352417, 'yaw': -9.13758659362793, 'roll': 1.7186062335968018}"
TjABtUgRwT3xhUDKze4Q,13860,"{'angry': 0.025434435580674444, 'disgust': 8.535953892908104e-05, 'fear': 88.72662715474529, 'happy': 6.698837530543657, 'sad': 0.27833121625073054, 'surprise': 0.05844600148549685, 'neutral': 4.212238890662127}",fear,"{'x': 1255, 'y': 607, 'w': 48, 'h': 57, 'left_eye': (1295, 634), 'right_eye': (1276, 634)}","{'pitch': -22.72639274597168, 'yaw': -26.355039596557617, 'roll': 13.22683048248291}"
pnAvdH03UCcuuJfrt2jv,13860,"{'angry': 0.7675493601709604, 'disgust': 3.1893543361860566e-07, 'fear': 0.07835882133804262, 'happy': 6.4405858516693115, 'sad': 0.6320185959339142, 'surprise': 0.015962265024427325, 'neutral': 92.06553101539612}",neutral,"{'x': 632, 'y': 483, 'w': 25, 'h': 32, 'left_eye': (651, 495), 'right_eye': (641, 495)}","{'pitch': -8.052584648132324, 'yaw': -18.461833953857422, 'roll': 6.500853538513184}"
P6gF42vwzA2PjCkJPDLz,13920,"{'angry': 1.8763020634651184, 'disgust': 3.38805676847187e-05, 'fear': 0.0075156007369514555, 'happy': 0.32823600340634584, 'sad': 4.770991951227188, 'surprise': 0.0018180191545980051, 'neutral': 93.01510453224182}",neutral,"{'x': 1463, 'y': 587, 'w': 55, 'h': 57, 'left_eye': (1509, 614), 'right_eye': (1491, 611)}","{'pitch': -15.990753173828125, 'yaw': -21.90164566040039, 'roll': 9.754817008972168}"
lcZXTRvsQHCo3tJjbOfc,13920,"{'angry': 0.8677770383656025, 'disgust': 5.739135033877574e-06, 'fear': 0.018514950352255255, 'happy': 0.7335774600505829, 'sad': 0.751849077641964, 'surprise': 0.001579997842782177, 'neutral': 97.62669801712036}",neutral,"{'x': 767, 'y': 481, 'w': 27, 'h': 36, 'left_eye': (787, 496), 'right_eye': (775, 496)}","{'pitch': -12.063132286071777, 'yaw': -18.07353401184082, 'roll': 2.850409984588623}"
HRnEUsOUUy7KEXHqUAGf,13920,"{'angry': 96.156793374633, 'disgust': 1.909718691022725e-05, 'fear': 0.1215239433153204, 'happy': 0.008081313225587916, 'sad': 3.3318545915907136, 'surprise': 2.8631264330790216e-06, 'neutral': 0.38173114774896477}",angry,"{'x': 553, 'y': 596, 'w': 48, 'h': 61, 'left_eye': (594, 620), 'right_eye': (573, 623)}","{'pitch': -17.118030548095703, 'yaw': -32.4991569519043, 'roll': -5.234157085418701}"
TjABtUgRwT3xhUDKze4Q,13920,"{'angry': 2.1558504551649094, 'disgust': 0.05052752676419914, 'fear': 75.11977553367615, 'happy': 0.6328817456960678, 'sad': 17.329293489456177, 'surprise': 0.0030560368031729013, 'neutral': 4.708613827824593}",fear,"{'x': 1254, 'y': 601, 'w': 47, 'h': 58, 'left_eye': (1295, 628), 'right_eye': (1276, 630)}","{'pitch': -19.069311141967773, 'yaw': -20.937301635742188, 'roll': 9.064363479614258}"
pnAvdH03UCcuuJfrt2jv,13920,"{'angry': 2.352285385131836, 'disgust': 6.233694875845686e-05, 'fear': 0.3744565648958087, 'happy': 0.7184206508100033, 'sad': 5.008157715201378, 'surprise': 0.0034372784284641966, 'neutral': 91.5431797504425}",neutral,"{'x': 632, 'y': 482, 'w': 25, 'h': 32, 'left_eye': (651, 495), 'right_eye': (640, 495)}","{'pitch': -9.658477783203125, 'yaw': -16.483434677124023, 'roll': 4.710266590118408}"
P6gF42vwzA2PjCkJPDLz,13980,"{'angry': 0.2520408248528838, 'disgust': 4.495864125431126e-07, 'fear': 0.002004422276513651, 'happy': 0.1122073270380497, 'sad': 1.1398624628782272, 'surprise': 0.00028382592063280754, 'neutral': 98.49360585212708}",neutral,"{'x': 1463, 'y': 588, 'w': 55, 'h': 57, 'left_eye': (1509, 615), 'right_eye': (1492, 612)}","{'pitch': -14.481325149536133, 'yaw': -21.88494873046875, 'roll': 9.265164375305176}"
lcZXTRvsQHCo3tJjbOfc,13980,"{'angry': 0.24075412115405545, 'disgust': 1.2050027982255626e-06, 'fear': 0.006748607770938618, 'happy': 1.8315633438154049, 'sad': 0.23198229754927188, 'surprise': 0.001276644373017615, 'neutral': 97.68766788391258}",neutral,"{'x': 767, 'y': 481, 'w': 27, 'h': 36, 'left_eye': (787, 496), 'right_eye': (775, 496)}","{'pitch': -14.937981605529785, 'yaw': -14.207430839538574, 'roll': 2.4040298461914062}"
TjABtUgRwT3xhUDKze4Q,13980,"{'angry': 0.10363663242618651, 'disgust': 0.02433868067772023, 'fear': 3.1389664841930287, 'happy': 94.06532119925961, 'sad': 0.9444328761776833, 'surprise': 0.002344894248972215, 'neutral': 1.7209542726332816}",happy,"{'x': 1252, 'y': 607, 'w': 49, 'h': 56, 'left_eye': (1294, 633), 'right_eye': (1276, 632)}","{'pitch': -19.986480712890625, 'yaw': -31.167863845825195, 'roll': 14.40827465057373}"
HRnEUsOUUy7KEXHqUAGf,13980,"{'angry': 0.00093282175033292, 'disgust': 8.725380760621695e-06, 'fear': 7.337801595795249, 'happy': 44.13477445452061, 'sad': 0.39380376711808246, 'surprise': 0.05287512055040124, 'neutral': 48.07980347155353}",neutral,"{'x': 559, 'y': 595, 'w': 50, 'h': 61, 'left_eye': (599, 619), 'right_eye': (577, 621)}","{'pitch': -21.9765682220459, 'yaw': -25.73798370361328, 'roll': -4.136149883270264}"
pnAvdH03UCcuuJfrt2jv,13980,"{'angry': 12.371394038200378, 'disgust': 0.00035787816159427166, 'fear': 3.5219915211200714, 'happy': 0.5314795766025782, 'sad': 26.432937383651733, 'surprise': 0.029446918051689863, 'neutral': 57.11238980293274}",neutral,"{'x': 631, 'y': 482, 'w': 25, 'h': 32, 'left_eye': (650, 495), 'right_eye': (639, 495)}","{'pitch': -7.767929553985596, 'yaw': -20.798919677734375, 'roll': 4.584105491638184}"
P6gF42vwzA2PjCkJPDLz,14040,"{'angry': 6.599126756191254, 'disgust': 1.782530887339817e-05, 'fear': 0.018872735381592065, 'happy': 0.08094162330962718, 'sad': 4.283230751752853, 'surprise': 6.175141038511356e-05, 'neutral': 89.01774883270264}",neutral,"{'x': 1463, 'y': 590, 'w': 55, 'h': 56, 'left_eye': (1509, 616), 'right_eye': (1490, 613)}","{'pitch': -16.911989212036133, 'yaw': -21.238874435424805, 'roll': 10.862947463989258}"
HRnEUsOUUy7KEXHqUAGf,14040,"{'angry': 45.870643608012415, 'disgust': 6.700816301549546e-05, 'fear': 2.734433091249054, 'happy': 0.00019234324791378375, 'sad': 39.44214221490277, 'surprise': 6.002472121852418e-05, 'neutral': 11.952464249876991}",angry,"{'x': 546, 'y': 604, 'w': 51, 'h': 62, 'left_eye': (581, 629), 'right_eye': (558, 632)}","{'pitch': -19.051677703857422, 'yaw': 1.729434609413147, 'roll': -9.667306900024414}"
TjABtUgRwT3xhUDKze4Q,14040,"{'angry': 0.018825226288754493, 'disgust': 7.690354664191545e-06, 'fear': 69.67268586158752, 'happy': 29.16397452354431, 'sad': 1.100785005837679, 'surprise': 0.0009582427992427256, 'neutral': 0.04276239487808198}",fear,"{'x': 1253, 'y': 601, 'w': 49, 'h': 59, 'left_eye': (1296, 628), 'right_eye': (1275, 629)}","{'pitch': -24.540616989135742, 'yaw': -25.457386016845703, 'roll': 11.925427436828613}"
lcZXTRvsQHCo3tJjbOfc,14040,"{'angry': 0.11971700005233288, 'disgust': 3.899165434972929e-07, 'fear': 0.00724201527191326, 'happy': 35.186272859573364, 'sad': 0.081175088416785, 'surprise': 0.0034320710255997255, 'neutral': 64.60216045379639}",neutral,"{'x': 766, 'y': 480, 'w': 27, 'h': 36, 'left_eye': (785, 494), 'right_eye': (774, 494)}","{'pitch': -10.168098449707031, 'yaw': -25.888206481933594, 'roll': -0.8766710162162781}"
pnAvdH03UCcuuJfrt2jv,14040,"{'angry': 0.205432646907866, 'disgust': 2.4570796508527337e-07, 'fear': 3.2152649015188217, 'happy': 0.03314797068014741, 'sad': 3.8255270570516586, 'surprise': 0.0016479134501423687, 'neutral': 92.7189826965332}",neutral,"{'x': 631, 'y': 483, 'w': 24, 'h': 31, 'left_eye': (648, 495), 'right_eye': (638, 495)}","{'pitch': -5.570666313171387, 'yaw': -20.862247467041016, 'roll': 3.869040012359619}"
P6gF42vwzA2PjCkJPDLz,14100,"{'angry': 0.0021651920178555883, 'disgust': 7.519525280219597e-09, 'fear': 7.289954169209523e-05, 'happy': 16.526593267917633, 'sad': 0.00790767153375782, 'surprise': 4.4311761371318426e-05, 'neutral': 83.46322178840637}",neutral,"{'x': 1461, 'y': 589, 'w': 56, 'h': 55, 'left_eye': (1504, 618), 'right_eye': (1483, 611)}","{'pitch': -21.74884605407715, 'yaw': -2.105876922607422, 'roll': 9.746829986572266}"
HRnEUsOUUy7KEXHqUAGf,14100,"{'angry': 70.24255990982056, 'disgust': 4.128194175390121e-08, 'fear': 2.84963920712471, 'happy': 0.1411179662682116, 'sad': 1.405814103782177, 'surprise': 0.002139744901796803, 'neutral': 25.35873055458069}",angry,"{'x': 548, 'y': 601, 'w': 52, 'h': 63, 'left_eye': (586, 623), 'right_eye': (563, 630)}","{'pitch': -17.556018829345703, 'yaw': -6.328025817871094, 'roll': -14.758739471435547}"
TjABtUgRwT3xhUDKze4Q,14100,"{'angry': 0.0038725644117221236, 'disgust': 8.062581002832303e-06, 'fear': 8.811917950879433e-05, 'happy': 99.69409108161926, 'sad': 0.011689637904055417, 'surprise': 3.5115480301328716e-06, 'neutral': 0.2902484964579344}",happy,"{'x': 1245, 'y': 601, 'w': 51, 'h': 61, 'left_eye': (1285, 633), 'right_eye': (1263, 630)}","{'pitch': -20.662248611450195, 'yaw': -5.628600120544434, 'roll': 6.435535907745361}"
lcZXTRvsQHCo3tJjbOfc,14100,"{'angry': 3.891931101679802, 'disgust': 2.6452661927578447e-05, 'fear': 3.2680775970220566, 'happy': 0.9204828180372715, 'sad': 5.809555202722549, 'surprise': 0.0007833864401618484, 'neutral': 86.10914945602417}",neutral,"{'x': 766, 'y': 480, 'w': 27, 'h': 36, 'left_eye': (785, 494), 'right_eye': (773, 495)}","{'pitch': -13.508394241333008, 'yaw': -13.917889595031738, 'roll': -2.3121771812438965}"
pnAvdH03UCcuuJfrt2jv,14100,"{'angry': 9.988629072904587, 'disgust': 2.32863158089458e-05, 'fear': 0.7188335061073303, 'happy': 0.00590977469983045, 'sad': 46.78339958190918, 'surprise': 0.00028087843020330183, 'neutral': 42.50292181968689}",sad,"{'x': 631, 'y': 482, 'w': 24, 'h': 32, 'left_eye': (649, 494), 'right_eye': (638, 494)}","{'pitch': -11.657031059265137, 'yaw': -14.747298240661621, 'roll': 3.1725544929504395}"
TjABtUgRwT3xhUDKze4Q,14160,"{'angry': 98.65244626998901, 'disgust': 1.6952417247750873e-07, 'fear': 2.482071259635177e-06, 'happy': 0.0020896184651064686, 'sad': 1.3442615047097206, 'surprise': 3.25097698761212e-08, 'neutral': 0.0011982836440438405}",angry,"{'x': 1237, 'y': 604, 'w': 51, 'h': 59, 'left_eye': (1272, 636), 'right_eye': (1250, 630)}","{'pitch': -19.405027389526367, 'yaw': 18.612194061279297, 'roll': 7.3231306076049805}"
P6gF42vwzA2PjCkJPDLz,14160,"{'angry': 0.003374603894515568, 'disgust': 1.977615021308996e-10, 'fear': 3.2329422845115055e-06, 'happy': 2.7018256233230606, 'sad': 0.0008434940857834849, 'surprise': 4.5337645675543125e-05, 'neutral': 97.29390724265022}",neutral,"{'x': 1453, 'y': 590, 'w': 53, 'h': 56, 'left_eye': (1489, 617), 'right_eye': (1468, 611)}","{'pitch': -18.44442367553711, 'yaw': 9.0321626663208, 'roll': 15.945953369140625}"
HRnEUsOUUy7KEXHqUAGf,14160,"{'angry': 0.0679098826367408, 'disgust': 2.790679154429654e-06, 'fear': 0.0015906083717709407, 'happy': 99.58374500274658, 'sad': 0.32894208561629057, 'surprise': 2.5484267140996053e-06, 'neutral': 0.017807302356231958}",happy,"{'x': 554, 'y': 595, 'w': 49, 'h': 62, 'left_eye': (595, 619), 'right_eye': (573, 622)}","{'pitch': -17.073423385620117, 'yaw': -25.570762634277344, 'roll': -5.264037609100342}"
lcZXTRvsQHCo3tJjbOfc,14160,"{'angry': 0.007321101729572295, 'disgust': 7.790586843759536e-13, 'fear': 5.745866702965141e-05, 'happy': 0.001286822939012589, 'sad': 0.020825190372124484, 'surprise': 4.677871880011491e-06, 'neutral': 99.97050762000725}",neutral,"{'x': 767, 'y': 480, 'w': 27, 'h': 37, 'left_eye': (786, 495), 'right_eye': (775, 495)}","{'pitch': -15.535821914672852, 'yaw': 0.9050452709197998, 'roll': -0.5693544149398804}"
pnAvdH03UCcuuJfrt2jv,14160,"{'angry': 71.886971964005, 'disgust': 0.038204902186777925, 'fear': 0.558834782307174, 'happy': 0.38901641984088187, 'sad': 20.716456089442243, 'surprise': 0.006329263097005267, 'neutral': 6.404183786608721}",angry,"{'x': 628, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (645, 495), 'right_eye': (635, 495)}","{'pitch': -9.917902946472168, 'yaw': -2.7139692306518555, 'roll': 2.2953879833221436}"
TjABtUgRwT3xhUDKze4Q,14220,"{'angry': 93.79651546478271, 'disgust': 8.430126735570198e-09, 'fear': 4.3212558531458e-08, 'happy': 0.23117768578231335, 'sad': 5.968776717782021, 'surprise': 4.289676253099728e-10, 'neutral': 0.003531145557644777}",angry,"{'x': 1237, 'y': 604, 'w': 51, 'h': 59, 'left_eye': (1272, 636), 'right_eye': (1250, 630)}","{'pitch': -19.017440795898438, 'yaw': 11.148634910583496, 'roll': 9.868826866149902}"
HRnEUsOUUy7KEXHqUAGf,14220,"{'angry': 12.583112706766999, 'disgust': 6.2424880927979766e-06, 'fear': 26.38342364031987, 'happy': 0.21331237880141987, 'sad': 3.8517220942113286, 'surprise': 0.1910422002399325, 'neutral': 56.77737512858211}",neutral,"{'x': 547, 'y': 595, 'w': 51, 'h': 63, 'left_eye': (585, 618), 'right_eye': (562, 623)}","{'pitch': -11.943379402160645, 'yaw': -10.46109390258789, 'roll': -9.935791969299316}"
P6gF42vwzA2PjCkJPDLz,14220,"{'angry': 0.0038220332498895004, 'disgust': 7.699373083536187e-09, 'fear': 0.00035039297472394537, 'happy': 1.1987767182290554, 'sad': 0.050900166388601065, 'surprise': 2.2724690040831774e-05, 'neutral': 98.7461268901825}",neutral,"{'x': 1454, 'y': 591, 'w': 53, 'h': 55, 'left_eye': (1491, 618), 'right_eye': (1469, 612)}","{'pitch': -18.521902084350586, 'yaw': 13.71159553527832, 'roll': 16.29415512084961}"
lcZXTRvsQHCo3tJjbOfc,14220,"{'angry': 1.2076734565198421, 'disgust': 3.9256836004142315e-06, 'fear': 0.1289126928895712, 'happy': 0.6996253039687872, 'sad': 0.46994881704449654, 'surprise': 0.015775917563587427, 'neutral': 97.47806191444397}",neutral,"{'x': 768, 'y': 481, 'w': 26, 'h': 36, 'left_eye': (787, 495), 'right_eye': (776, 496)}","{'pitch': -14.707989692687988, 'yaw': 3.1874635219573975, 'roll': -0.10120747983455658}"
pnAvdH03UCcuuJfrt2jv,14220,"{'angry': 38.49479258060455, 'disgust': 0.32866031397134066, 'fear': 1.2836393900215626, 'happy': 0.06134435534477234, 'sad': 53.06755304336548, 'surprise': 0.029471752350218594, 'neutral': 6.734535843133926}",sad,"{'x': 628, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (645, 494), 'right_eye': (634, 495)}","{'pitch': -12.0432767868042, 'yaw': 0.6398396492004395, 'roll': 0.13622437417507172}"
HRnEUsOUUy7KEXHqUAGf,14280,"{'angry': 1.2472868897020817, 'disgust': 1.1379658326760023e-07, 'fear': 5.3412094712257385, 'happy': 5.0660230499488534e-05, 'sad': 90.29519557952881, 'surprise': 8.029410913934498e-07, 'neutral': 3.1162582337856293}",sad,"{'x': 560, 'y': 619, 'w': 54, 'h': 60, 'left_eye': (603, 641), 'right_eye': (581, 651)}","{'pitch': -19.455617904663086, 'yaw': -29.646615982055664, 'roll': -14.331816673278809}"
P6gF42vwzA2PjCkJPDLz,14280,"{'angry': 0.003505069253151305, 'disgust': 1.2347326936931746e-10, 'fear': 1.9152251695686573e-05, 'happy': 18.46810281276703, 'sad': 0.030734451138414443, 'surprise': 4.722465973827639e-06, 'neutral': 81.49763941764832}",neutral,"{'x': 1454, 'y': 591, 'w': 56, 'h': 56, 'left_eye': (1496, 618), 'right_eye': (1473, 611)}","{'pitch': -17.093494415283203, 'yaw': 0.8375201225280762, 'roll': 15.900330543518066}"
TjABtUgRwT3xhUDKze4Q,14280,"{'angry': 14.723733945115443, 'disgust': 0.0002777510582770386, 'fear': 0.018011559932716036, 'happy': 81.83330189188133, 'sad': 0.14358978643058457, 'surprise': 0.00011390980713730926, 'neutral': 3.280974002538562}",happy,"{'x': 1240, 'y': 604, 'w': 52, 'h': 61, 'left_eye': (1279, 633), 'right_eye': (1256, 631)}","{'pitch': -18.68284034729004, 'yaw': -0.8860785365104675, 'roll': 6.333127975463867}"
lcZXTRvsQHCo3tJjbOfc,14280,"{'angry': 0.0172930838137468, 'disgust': 1.7092668361077417e-10, 'fear': 0.000510310913745103, 'happy': 0.03052508291192847, 'sad': 0.047635118173107095, 'surprise': 4.701381324693763e-05, 'neutral': 99.90398883247309}",neutral,"{'x': 768, 'y': 481, 'w': 26, 'h': 37, 'left_eye': (787, 496), 'right_eye': (776, 496)}","{'pitch': -14.00687313079834, 'yaw': -6.264711380004883, 'roll': 0.9273266196250916}"
pnAvdH03UCcuuJfrt2jv,14280,"{'angry': 11.4739790558815, 'disgust': 0.0012399181287037209, 'fear': 0.25762952864170074, 'happy': 0.05848402506671846, 'sad': 24.843275547027588, 'surprise': 0.0011941074262722395, 'neutral': 63.36420178413391}",neutral,"{'x': 630, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (648, 495), 'right_eye': (638, 495)}","{'pitch': -12.287801742553711, 'yaw': -10.941266059875488, 'roll': 3.2026476860046387}"
TjABtUgRwT3xhUDKze4Q,14340,"{'angry': 2.089100517332554, 'disgust': 0.08209624793380499, 'fear': 2.632700279355049, 'happy': 93.2929277420044, 'sad': 0.5872345995157957, 'surprise': 0.0006047926490282407, 'neutral': 1.3153406791388988}",happy,"{'x': 1246, 'y': 602, 'w': 50, 'h': 60, 'left_eye': (1286, 632), 'right_eye': (1264, 633)}","{'pitch': -17.81875228881836, 'yaw': -12.712343215942383, 'roll': 4.048925399780273}"
P6gF42vwzA2PjCkJPDLz,14340,"{'angry': 0.10695750714227473, 'disgust': 4.1786981758371865e-11, 'fear': 1.7737626140586932e-06, 'happy': 0.013651954769203244, 'sad': 0.014302419481603714, 'surprise': 2.2590939757001564e-07, 'neutral': 99.86508490263404}",neutral,"{'x': 1459, 'y': 589, 'w': 56, 'h': 57, 'left_eye': (1504, 615), 'right_eye': (1482, 611)}","{'pitch': -18.35573959350586, 'yaw': -12.377033233642578, 'roll': 11.262425422668457}"
HRnEUsOUUy7KEXHqUAGf,14340,"{'angry': 21.588732098861463, 'disgust': 1.834343630858297e-05, 'fear': 21.56031558277104, 'happy': 0.027053979441015688, 'sad': 55.337849577537156, 'surprise': 0.00014759881166631723, 'neutral': 1.4858858614197887}",sad,"{'x': 551, 'y': 595, 'w': 51, 'h': 61, 'left_eye': (591, 617), 'right_eye': (568, 625)}","{'pitch': -9.413786888122559, 'yaw': -23.180246353149414, 'roll': -18.23930549621582}"
lcZXTRvsQHCo3tJjbOfc,14340,"{'angry': 0.2841592999175191, 'disgust': 1.139942029659835e-07, 'fear': 0.004252316284691915, 'happy': 1.3170651160180569, 'sad': 0.2290516160428524, 'surprise': 4.423071118253574e-05, 'neutral': 98.16542863845825}",neutral,"{'x': 767, 'y': 480, 'w': 27, 'h': 37, 'left_eye': (787, 495), 'right_eye': (775, 496)}","{'pitch': -14.323773384094238, 'yaw': -13.713234901428223, 'roll': 0.6610663533210754}"
pnAvdH03UCcuuJfrt2jv,14340,"{'angry': 5.830844069223889, 'disgust': 0.00026197083965329686, 'fear': 1.8512998120546116, 'happy': 0.007239716932348691, 'sad': 84.1997664212902, 'surprise': 0.0010219997729614572, 'neutral': 8.109568281122241}",sad,"{'x': 630, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (648, 495), 'right_eye': (637, 495)}","{'pitch': -10.225727081298828, 'yaw': -21.02229118347168, 'roll': 2.518716812133789}"
P6gF42vwzA2PjCkJPDLz,14400,"{'angry': 0.06028274519723711, 'disgust': 1.5194562545391167e-10, 'fear': 6.013855362882123e-06, 'happy': 0.0006164384278255806, 'sad': 0.13832106003063202, 'surprise': 1.8727332728083422e-08, 'neutral': 99.80077149858815}",neutral,"{'x': 1458, 'y': 589, 'w': 57, 'h': 57, 'left_eye': (1503, 616), 'right_eye': (1480, 610)}","{'pitch': -20.840248107910156, 'yaw': -9.676782608032227, 'roll': 10.689879417419434}"
HRnEUsOUUy7KEXHqUAGf,14400,"{'angry': 0.5097756162285805, 'disgust': 1.9301256148906987e-07, 'fear': 52.54277586936951, 'happy': 0.002875275822589174, 'sad': 39.40168917179108, 'surprise': 0.0006539673904626397, 'neutral': 7.542230188846588}",fear,"{'x': 546, 'y': 598, 'w': 56, 'h': 64, 'left_eye': (586, 621), 'right_eye': (563, 631)}","{'pitch': -14.525423049926758, 'yaw': -14.4833984375, 'roll': -23.003576278686523}"
TjABtUgRwT3xhUDKze4Q,14400,"{'angry': 3.363088145852089, 'disgust': 0.0001534797434032953, 'fear': 0.032251543598249555, 'happy': 87.20554113388062, 'sad': 0.0372374925063923, 'surprise': 0.0031428829970536754, 'neutral': 9.358594566583633}",happy,"{'x': 1248, 'y': 604, 'w': 50, 'h': 61, 'left_eye': (1291, 631), 'right_eye': (1271, 632)}","{'pitch': -17.745752334594727, 'yaw': -16.03896141052246, 'roll': 6.119190216064453}"
lcZXTRvsQHCo3tJjbOfc,14400,"{'angry': 0.8569298312067986, 'disgust': 3.0056803268507792e-06, 'fear': 0.009391139610670507, 'happy': 0.970381498336792, 'sad': 0.6563075352460146, 'surprise': 0.00012208399766677758, 'neutral': 97.50686287879944}",neutral,"{'x': 767, 'y': 480, 'w': 27, 'h': 37, 'left_eye': (787, 495), 'right_eye': (775, 496)}","{'pitch': -15.916653633117676, 'yaw': -14.033080101013184, 'roll': -1.0525705814361572}"
pnAvdH03UCcuuJfrt2jv,14400,"{'angry': 5.4784059064630215, 'disgust': 0.0009555546627081916, 'fear': 1.1307339857956162, 'happy': 0.0077586501979302735, 'sad': 83.02411931896921, 'surprise': 0.00037275665311333795, 'neutral': 10.357653967002271}",sad,"{'x': 630, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (648, 495), 'right_eye': (637, 495)}","{'pitch': -11.105027198791504, 'yaw': -16.016630172729492, 'roll': 2.0125510692596436}"
P6gF42vwzA2PjCkJPDLz,14460,"{'angry': 0.004887063769781182, 'disgust': 7.226995065342244e-12, 'fear': 5.170453571038652e-07, 'happy': 0.002640540102312, 'sad': 0.006051033045078842, 'surprise': 8.994828732747241e-08, 'neutral': 99.98642206030155}",neutral,"{'x': 1457, 'y': 588, 'w': 58, 'h': 58, 'left_eye': (1503, 616), 'right_eye': (1480, 611)}","{'pitch': -20.544273376464844, 'yaw': -10.013714790344238, 'roll': 10.691500663757324}"
TjABtUgRwT3xhUDKze4Q,14460,"{'angry': 0.06765138599148261, 'disgust': 0.00016167943277501162, 'fear': 1.2235967846397418, 'happy': 97.60199217772578, 'sad': 0.0184825352129857, 'surprise': 0.0005289759707612225, 'neutral': 1.087580864121811}",happy,"{'x': 1254, 'y': 609, 'w': 49, 'h': 59, 'left_eye': (1296, 636), 'right_eye': (1276, 635)}","{'pitch': -17.626832962036133, 'yaw': -18.979854583740234, 'roll': 7.739078998565674}"
lcZXTRvsQHCo3tJjbOfc,14460,"{'angry': 0.558313055463069, 'disgust': 2.2227044220045956e-06, 'fear': 0.03034405747052342, 'happy': 1.454994560927801, 'sad': 1.007781430151292, 'surprise': 0.00011153132198284453, 'neutral': 96.94845116752968}",neutral,"{'x': 764, 'y': 479, 'w': 28, 'h': 37, 'left_eye': (784, 493), 'right_eye': (772, 494)}","{'pitch': -16.358110427856445, 'yaw': -11.013435363769531, 'roll': -6.1145806312561035}"
HRnEUsOUUy7KEXHqUAGf,14460,"{'angry': 3.2550230622291565, 'disgust': 0.0013372321518545505, 'fear': 0.443461025133729, 'happy': 3.4050941467285156, 'sad': 79.75378036499023, 'surprise': 0.015466453623957932, 'neutral': 13.125833868980408}",sad,"{'x': 549, 'y': 606, 'w': 51, 'h': 58, 'left_eye': (586, 626), 'right_eye': (563, 632)}","{'pitch': -20.124162673950195, 'yaw': -18.11296844482422, 'roll': -7.447539806365967}"
pnAvdH03UCcuuJfrt2jv,14460,"{'angry': 6.940580077102175, 'disgust': 0.00072745051934508, 'fear': 0.578363822744629, 'happy': 0.021070255423437156, 'sad': 80.06121157870155, 'surprise': 0.0003089462866280813, 'neutral': 12.397729617627904}",sad,"{'x': 630, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (648, 495), 'right_eye': (637, 495)}","{'pitch': -11.565681457519531, 'yaw': -10.41761589050293, 'roll': 5.226701736450195}"
P6gF42vwzA2PjCkJPDLz,14520,"{'angry': 0.03735254576895386, 'disgust': 6.69289818878982e-11, 'fear': 3.7599249935738044e-06, 'happy': 0.0007142212325561559, 'sad': 0.03197675687260926, 'surprise': 8.666373729759869e-08, 'neutral': 99.92995262145996}",neutral,"{'x': 1457, 'y': 588, 'w': 58, 'h': 58, 'left_eye': (1503, 616), 'right_eye': (1480, 611)}","{'pitch': -20.93593978881836, 'yaw': -9.334136962890625, 'roll': 10.890541076660156}"
